ChassisId,Timestamp,PresNo,MeasureName,ValueNumber,DatasetNumber,Unit,MeasureValue,MeasureValueDelta,LogHours,MachineHours,Color,Source,Type,load_datetime
L70H0138,2025-06-02T07:34:58Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,10347.330277777775,10349.15,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L70H0138,2025-06-02T07:34:58Z,11069,"Gears, time distribution (%)",7,1,F2,46.40779724474823,36.29787234042553,10347.330277777775,10349.15,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L70H0138,2025-06-02T07:34:58Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,10347.330277777775,10349.15,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-11T16:00:13Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,4139.561111111111,8638.25,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-11T16:00:13Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,4139.561111111111,8638.25,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-11T16:00:13Z,11069,"Gears, time distribution (%)",6,1,F1,10.256622749862103,18.10444236999616,4139.561111111111,8638.25,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-11T16:00:13Z,11069,"Gears, time distribution (%)",9,1,F4,6.588802355590569,3.5363241996595463,4139.561111111111,8638.25,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-11T16:00:13Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,4139.561111111111,8638.25,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-11T16:00:13Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,4139.561111111111,8638.25,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-11T16:00:13Z,11069,"Gears, time distribution (%)",8,1,F3,9.020420844399768,5.485695458788644,4139.561111111111,8638.25,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-11T16:00:13Z,11069,"Gears, time distribution (%)",7,1,F2,22.239320861980804,21.163033331502938,4139.561111111111,8638.25,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T16:00:54Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,4166.337777777778,8663.25,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T16:00:54Z,11069,"Gears, time distribution (%)",8,1,F3,9.024779022557514,10.72293864790934,4166.337777777778,8663.25,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T16:00:54Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,4166.337777777778,8663.25,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T16:00:54Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,4166.337777777778,8663.25,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T16:00:54Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,4166.337777777778,8663.25,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T16:00:54Z,11069,"Gears, time distribution (%)",7,1,F2,22.273618130924465,31.567018366549437,4166.337777777778,8663.25,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T16:00:54Z,11069,"Gears, time distribution (%)",9,1,F4,6.57120535380926,4.181320828448612,4166.337777777778,8663.25,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T16:00:54Z,11069,"Gears, time distribution (%)",6,1,F1,10.265090257791016,3.063696756545525,4166.337777777778,8663.25,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L70H0138,2025-06-21T00:03:09Z,11069,"Gears, time distribution (%)",9,1,F4,0.016873675844421,0.0,10417.278333333334,10419.15,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-21T00:03:09Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,10417.278333333334,10419.15,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-21T00:03:09Z,11069,"Gears, time distribution (%)",8,1,F3,0.2717760413108542,0.0,10417.278333333334,10419.15,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-21T00:03:09Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,10417.278333333334,10419.15,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-21T00:03:09Z,11069,"Gears, time distribution (%)",7,1,F2,46.36901054503413,0.0,10417.278333333334,10419.15,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-21T00:03:09Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,10417.278333333334,10419.15,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-21T00:03:09Z,11069,"Gears, time distribution (%)",6,1,F1,6.604524182340013,26.191804599838814,10417.278333333334,10419.15,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-21T00:03:09Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,10417.278333333334,10419.15,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-19T03:59:44Z,11069,"Gears, time distribution (%)",7,2,F2,0.4368421661313726,0.1716415909029957,8598.770555555555,8603.65,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-19T03:59:44Z,11069,"Gears, time distribution (%)",9,1,F4,2.494074249761933,0.5417437712875801,8598.770555555555,8603.65,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-19T03:59:44Z,11069,"Gears, time distribution (%)",7,1,F2,20.7190310862916,17.03810979698018,8598.770555555555,8603.65,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-19T03:59:44Z,11069,"Gears, time distribution (%)",8,1,F3,9.888632657885784,5.776812293828948,8598.770555555555,8603.65,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-19T03:59:44Z,11069,"Gears, time distribution (%)",6,1,F1,11.685918019158684,11.878134470458871,8598.770555555555,8603.65,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-19T03:59:44Z,11069,"Gears, time distribution (%)",9,2,F4,1.655281856508298,2.419073671789095,8598.770555555555,8603.65,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-19T03:59:44Z,11069,"Gears, time distribution (%)",6,2,F1,0.0160714189954933,0.0,8598.770555555555,8603.65,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-19T03:59:44Z,11069,"Gears, time distribution (%)",8,2,F3,5.746241371586261,6.337329364121544,8598.770555555555,8603.65,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-18T16:01:02Z,11069,"Gears, time distribution (%)",6,1,F1,10.269215887075738,18.08469513266561,4185.302777777778,8682.2,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-18T16:01:02Z,11069,"Gears, time distribution (%)",8,1,F3,9.02681274220835,9.14426287120014,4185.302777777778,8682.2,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-18T16:01:02Z,11069,"Gears, time distribution (%)",9,1,F4,6.556607812125632,3.032858900017572,4185.302777777778,8682.2,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-18T16:01:02Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,4185.302777777778,8682.2,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-18T16:01:02Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,4185.302777777778,8682.2,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-18T16:01:02Z,11069,"Gears, time distribution (%)",7,1,F2,22.292878054090075,25.51396942540854,4185.302777777778,8682.2,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-18T16:01:02Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,4185.302777777778,8682.2,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-18T16:01:02Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,4185.302777777778,8682.2,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-19T08:08:55Z,11069,"Gears, time distribution (%)",8,1,F3,9.0244488996032,5.614448370632116,4188.236666666667,8684.95,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-19T08:08:55Z,11069,"Gears, time distribution (%)",9,1,F4,6.555888144918056,5.706059416306767,4188.236666666667,8684.95,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-19T08:08:55Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,4188.236666666667,8684.95,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-19T08:08:55Z,11069,"Gears, time distribution (%)",7,1,F2,22.293690025476117,27.509488286873445,4188.236666666667,8684.95,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-19T08:08:55Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,4188.236666666667,8684.95,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-19T08:08:55Z,11069,"Gears, time distribution (%)",6,1,F1,10.267500536555692,7.839288051302186,4188.236666666667,8684.95,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-19T08:08:55Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,4188.236666666667,8684.95,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-19T08:08:55Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,4188.236666666667,8684.95,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L60H0146,2025-06-02T06:06:18Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3800.9847222222224,3805.6,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-02T06:06:18Z,11069,"Gears, time distribution (%)",8,1,F3,3.40256855953629,10.616913123844732,3800.9847222222224,3805.6,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-02T06:06:18Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3800.9847222222224,3805.6,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-02T06:06:18Z,11069,"Gears, time distribution (%)",7,1,F2,35.08922578176927,24.826709796672827,3800.9847222222224,3805.6,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-02T06:06:18Z,11069,"Gears, time distribution (%)",6,1,F1,1.219961640057456,0.0,3800.9847222222224,3805.6,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-02T06:06:18Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3800.9847222222224,3805.6,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-02T06:06:18Z,11069,"Gears, time distribution (%)",9,1,F4,0.0518067503706093,0.0,3800.9847222222224,3805.6,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-02T06:06:18Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,3800.9847222222224,3805.6,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L220H0518,2025-06-04T05:07:03Z,11069,"Gears, time distribution (%)",7,1,F2,20.72362655945066,20.874547647768395,8523.879444444445,8528.8,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L220H0518,2025-06-04T05:07:03Z,11069,"Gears, time distribution (%)",6,1,F1,11.71326657925646,6.797346200241254,8523.879444444445,8528.8,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L220H0518,2025-06-04T05:07:03Z,11069,"Gears, time distribution (%)",6,2,F1,0.0162126230603266,0.0,8523.879444444445,8528.8,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L220H0518,2025-06-04T05:07:03Z,11069,"Gears, time distribution (%)",8,2,F3,5.729439966139569,0.0,8523.879444444445,8528.8,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L220H0518,2025-06-04T05:07:03Z,11069,"Gears, time distribution (%)",8,1,F3,9.914942876492791,13.570566948130278,8523.879444444445,8528.8,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L220H0518,2025-06-04T05:07:03Z,11069,"Gears, time distribution (%)",7,2,F2,0.4395233964607795,0.0,8523.879444444445,8528.8,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L220H0518,2025-06-04T05:07:03Z,11069,"Gears, time distribution (%)",9,2,F4,1.650262533693741,0.0,8523.879444444445,8528.8,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L220H0518,2025-06-04T05:07:03Z,11069,"Gears, time distribution (%)",9,1,F4,2.505347232673073,5.361881785283474,8523.879444444445,8528.8,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-06T09:31:14Z,11069,"Gears, time distribution (%)",9,1,F4,6.601673818916969,5.86522462562396,4115.8375,8612.6,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-06T09:31:14Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,4115.8375,8612.6,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-06T09:31:14Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,4115.8375,8612.6,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-06T09:31:14Z,11069,"Gears, time distribution (%)",6,1,F1,10.227248875701347,12.104825291181363,4115.8375,8612.6,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-06T09:31:14Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,4115.8375,8612.6,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-06T09:31:14Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,4115.8375,8612.6,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-06T09:31:14Z,11069,"Gears, time distribution (%)",8,1,F3,9.03219035682963,15.848585690515806,4115.8375,8612.6,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-06T09:31:14Z,11069,"Gears, time distribution (%)",7,1,F2,22.22418618054986,29.28452579034942,4115.8375,8612.6,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-06T06:07:24Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3811.1252777777777,3815.75,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-06T06:07:24Z,11069,"Gears, time distribution (%)",8,1,F3,3.4179683442867668,12.97854597831855,3811.1252777777777,3815.75,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-06T06:07:24Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3811.1252777777777,3815.75,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-06T06:07:24Z,11069,"Gears, time distribution (%)",9,1,F4,0.052711174324352,0.0,3811.1252777777777,3815.75,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-06T06:07:24Z,11069,"Gears, time distribution (%)",7,1,F2,35.06318598961476,23.508452732923963,3811.1252777777777,3815.75,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-06T06:07:24Z,11069,"Gears, time distribution (%)",6,1,F1,1.216744748252029,0.0,3811.1252777777777,3815.75,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-06T06:07:24Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3811.1252777777777,3815.75,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L60H0146,2025-06-06T06:07:24Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,3811.1252777777777,3815.75,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L220H0518,2025-06-17T03:58:39Z,11069,"Gears, time distribution (%)",7,2,F2,0.4375513973688756,0.1682673638975899,8577.976388888888,8582.85,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-17T03:58:39Z,11069,"Gears, time distribution (%)",6,2,F1,0.0161103782733009,0.0,8577.976388888888,8582.85,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-17T03:58:39Z,11069,"Gears, time distribution (%)",7,1,F2,20.72339970107557,23.38657485308965,8577.976388888888,8582.85,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-17T03:58:39Z,11069,"Gears, time distribution (%)",8,2,F3,5.739064008071057,9.228817727613968,8577.976388888888,8582.85,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-17T03:58:39Z,11069,"Gears, time distribution (%)",9,1,F4,2.4991228344291896,0.8853452069688575,8577.976388888888,8582.85,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-17T03:58:39Z,11069,"Gears, time distribution (%)",8,1,F3,9.897643237858968,6.324264153874032,8577.976388888888,8582.85,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-17T03:58:39Z,11069,"Gears, time distribution (%)",9,2,F4,1.6552887457430956,3.103885681741697,8577.976388888888,8582.85,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L220H0518,2025-06-17T03:58:39Z,11069,"Gears, time distribution (%)",6,1,F1,11.691876305325184,5.793574775427787,8577.976388888888,8582.85,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-18T17:33:23Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,10406.589166666668,10408.5,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-18T17:33:23Z,11069,"Gears, time distribution (%)",8,1,F3,0.2720551970798629,0.0,10406.589166666668,10408.5,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-18T17:33:23Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,10406.589166666668,10408.5,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-18T17:33:23Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,10406.589166666668,10408.5,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-18T17:33:23Z,11069,"Gears, time distribution (%)",7,1,F2,46.396763418134576,32.41979400970759,10406.589166666668,10408.5,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-18T17:33:23Z,11069,"Gears, time distribution (%)",6,1,F1,6.597120985392775,0.0,10406.589166666668,10408.5,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-18T17:33:23Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,10406.589166666668,10408.5,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L70H0138,2025-06-18T17:33:23Z,11069,"Gears, time distribution (%)",9,1,F4,0.016891007703159,0.0,10406.589166666668,10408.5,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T08:16:07Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,4175.251944444444,8671.95,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T08:16:07Z,11069,"Gears, time distribution (%)",7,1,F2,22.284603317684024,29.13449817147501,4175.251944444444,8671.95,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T08:16:07Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,4175.251944444444,8671.95,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T08:16:07Z,11069,"Gears, time distribution (%)",8,1,F3,9.024445431004263,11.011783827712312,4175.251944444444,8671.95,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T08:16:07Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,4175.251944444444,8671.95,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T08:16:07Z,11069,"Gears, time distribution (%)",6,1,F1,10.256081020260456,3.941487200325071,4175.251944444444,8671.95,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T08:16:07Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,4175.251944444444,8671.95,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T08:16:07Z,11069,"Gears, time distribution (%)",9,1,F4,6.562844145067228,2.8850060950833,4175.251944444444,8671.95,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-16T08:09:49Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,4167.465555555556,8664.2,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-16T08:09:49Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,4167.465555555556,8664.2,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-16T08:09:49Z,11069,"Gears, time distribution (%)",6,1,F1,10.26289892684576,2.8265107212475638,4167.465555555556,8664.2,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-16T08:09:49Z,11069,"Gears, time distribution (%)",9,1,F4,6.571120097240023,4.548408057179987,4167.465555555556,8664.2,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-16T08:09:49Z,11069,"Gears, time distribution (%)",8,1,F3,9.026082732404108,14.5224171539961,4167.465555555556,8664.2,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-16T08:09:49Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,4167.465555555556,8664.2,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-16T08:09:49Z,11069,"Gears, time distribution (%)",7,1,F2,22.274622545703902,30.994152046783626,4167.465555555556,8664.2,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-16T08:09:49Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,4167.465555555556,8664.2,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T16:28:27Z,11069,"Gears, time distribution (%)",6,1,F1,10.256397635274707,11.903114186851212,4176.054722222222,8672.75,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T16:28:27Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,4176.054722222222,8672.75,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T16:28:27Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,4176.054722222222,8672.75,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T16:28:27Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,4176.054722222222,8672.75,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T16:28:27Z,11069,"Gears, time distribution (%)",7,1,F2,22.285946790421608,29.27335640138408,4176.054722222222,8672.75,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T16:28:27Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,4176.054722222222,8672.75,Brown,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T16:28:27Z,11069,"Gears, time distribution (%)",8,1,F3,9.0263158402365,18.754325259515568,4176.054722222222,8672.75,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-17T16:28:27Z,11069,"Gears, time distribution (%)",9,1,F4,6.563365196430417,9.273356401384085,4176.054722222222,8672.75,Green,WECU,graph,2025-06-23T10:15:05.380029Z
L90H0138,2025-06-14T06:02:46Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,4160.7844444444445,8657.55,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T06:02:46Z,11069,"Gears, time distribution (%)",8,1,F3,9.019653345282649,10.992177850967476,4160.7844444444445,8657.55,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T06:02:46Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,4160.7844444444445,8657.55,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T06:02:46Z,11069,"Gears, time distribution (%)",6,1,F1,10.275232554972272,5.969534787978592,4160.7844444444445,8657.55,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T06:02:46Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,4160.7844444444445,8657.55,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T06:02:46Z,11069,"Gears, time distribution (%)",7,1,F2,22.25863659256561,24.30355427473583,4160.7844444444445,8657.55,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T06:02:46Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,4160.7844444444445,8657.55,Brown,WECU,graph,2025-06-16T10:07:56.917918Z
L90H0138,2025-06-14T06:02:46Z,11069,"Gears, time distribution (%)",9,1,F4,6.5709163816865725,2.8269521064910115,4160.7844444444445,8657.55,Green,WECU,graph,2025-06-16T10:07:56.917918Z
L70H0138,2025-06-05T02:43:57Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,10384.73138888889,10386.55,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L70H0138,2025-06-05T02:43:57Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,10384.73138888889,10386.55,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L70H0138,2025-06-05T02:43:57Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,10384.73138888889,10386.55,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L70H0138,2025-06-05T02:43:57Z,11069,"Gears, time distribution (%)",9,1,F4,0.0169265598882847,0.0,10384.73138888889,10386.55,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L70H0138,2025-06-05T02:43:57Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,10384.73138888889,10386.55,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L70H0138,2025-06-05T02:43:57Z,11069,"Gears, time distribution (%)",8,1,F3,0.2713091091828112,0.0,10384.73138888889,10386.55,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L70H0138,2025-06-05T02:43:57Z,11069,"Gears, time distribution (%)",6,1,F1,6.60208057058556,9.446109446109446,10384.73138888889,10386.55,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L70H0138,2025-06-05T02:43:57Z,11069,"Gears, time distribution (%)",7,1,F2,46.40540239726417,44.91064491064491,10384.73138888889,10386.55,Green,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-04T16:00:46Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,4112.4225,8609.45,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-04T16:00:46Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,4112.4225,8609.45,Brown,WECU,graph,2025-06-09T10:09:24.658295Z
L90H0138,2025-06-04T16:00:46Z,11069,"Gears, time distribution (%)",8,1,F3,9.030227587537786,8.93909626719057,4112.4225,8609.45,Green,WECU,graph,2025-06-09T10:09:24.658295Z
